VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
1392,CONSTELLATION BRANDS INC,17814,Ruffino Chianti Clsc Rsv Gld,23.64,34.99,750,1931,45648.84,1822,65226.78,39164.07,202.14,79528.99,19577.94,30.0151870136775,0.943552563438633,1.42888143488422
9165,ULTRA BEVERAGE COMPANY LLP,46830,Pacific Rim Sweet Rsl,5.91,9.99,750,7718,45613.38,7690,69856.22,36457.84,855.75,68054.7,24242.84,34.7039104033971,0.99637211712879,1.53148527910012
9165,ULTRA BEVERAGE COMPANY LLP,870,Carpano Antica Formula,17.64,29.99,1000,2575,45423,2494,72614.06,52517.96,374.1,68054.7,27191.06,37.4459987501043,0.968543689320388,1.59861876142043
3960,DIAGEO NORTH AMERICA INC,8092,Johnnie Walker Red Label,1.7,2.29,50,26718,45420.6,25665,58772.85,16355.18,1335.98,257032.07,13352.25,22.7183980358278,0.960588367392769,1.29396903607614
1590,DIAGEO CHATEAU ESTATE WINES,37420,Provenance Napa Merlot,11.98,17.49,750,3789,45392.22,1978,35584.22,10056.41,221.47,7259.75,-9808,-27.562779231918,0.522037476906836,0.783927730346742
8112,MOET HENNESSY USA INC,3168,Belvedere UF Intense Vodka,18.97,25.99,750,2392,45376.24,2334,58138.66,42558.95,1840.17,48347.26,12762.42,21.9516927290722,0.975752508361204,1.28125776838275
9815,WINE GROUP INC,24002,Corbett Canyon Chard,4.63,6.99,1500,9799,45369.37,10060,74471.4,33150.73,2253.63,27100.41,29102.03,39.078129322129,1.02663537095622,1.64144664120308
1590,DIAGEO CHATEAU ESTATE WINES,25202,Rosenblum R Sauret Zinfandel,8.16,11.99,750,5559,45361.44,5547,66508.53,19831.46,621.41,7259.75,21147.09,31.7960568366193,0.997841338370211,1.46619088811995
1392,CONSTELLATION BRANDS INC,24612,Estancia Pnt Nr Monterey,5.82,13.99,750,7791,45343.62,7443,90391.57,39831.32,830.41,79528.99,45047.95,49.8364504566078,0.955333076626877,1.99347934725988
4425,MARTIGNETTI COMPANIES,27203,DeLoach Ethans Vyd Znfdl,8.84,12.99,750,5120,45260.8,3956,51388.44,18276.93,442.67,144929.24,6127.64,11.9241603753685,0.77265625,1.1353851456448
3924,HEAVEN HILL DISTILLERIES,3363,Lunazul Reposado Tequila,9.69,13.99,750,4670,45252.3,4677,64238.23,49296.19,3687.27,14069.87,18985.93,29.5554998946889,1.00149892933619,1.41955723797464
4692,KOBRAND CORPORATION,21032,Taylor Fladgate 10-Yr Tawny,15.12,25.99,750,2992,45239.04,2991,72904.09,54756.61,330.67,9139.38,27665.05,37.9471851304913,0.99966577540107,1.61153043919588
3960,DIAGEO NORTH AMERICA INC,5630,Cabin Fever Maple Liqueur,14.17,17.99,750,3190,45202.3,4102,79304.98,58609.64,3233.54,257032.07,34102.68,43.0019401051485,1.2858934169279,1.75444568086137
6355,NICHE W & S,5462,Barenjager Honey Liqueur,14.7,21.99,750,3074,45187.8,3115,64185.85,51570.03,2456.41,551.21,18998.05,29.5985018504857,1.01333767078725,1.42042431806815
9815,WINE GROUP INC,18010,Cocobon Red,3.92,5.99,750,11518,45150.56,11155,71999.45,25849.39,1246.75,27100.41,26848.89,37.2904098572975,0.96848411182497,1.5946524251305
12546,JIM BEAM BRANDS COMPANY,2161,Canadian Club Classic,15.26,19.99,750,2957,45123.82,2923,61452.77,43386.36,2304.13,123880.97,16328.95,26.5715442932841,0.988501859993236,1.36186985055787
6213,MHW LTD,8658,Absente 'Absinthe Refined',24.28,33.99,750,1854,45015.12,1688,61679.12,54383.14,1331.85,9621.58,16664,27.0172466792652,0.910463861920173,1.37018672837038
9815,WINE GROUP INC,6523,Franzia Burgundy Tap Red,10.06,14.99,5000,4473,44998.38,4465,73413.35,49064.19,3348.75,27100.41,28414.97,38.7054534359214,0.998211491169238,1.63146651057216
12546,JIM BEAM BRANDS COMPANY,5826,DeKuyper Razzmatazz,6.86,8.99,750,6559,44994.74,6458,59965.42,41680.16,5089.21,123880.97,14970.68,24.9655217957283,0.984601311175484,1.3327206691271
9206,PHILLIPS PRODUCTS CO.,9037,Prairie Organic Cucumber Vod,11.93,17.99,750,3769,44964.17,3717,74104.83,52717.53,2929.33,2211.83,29140.66,39.3235636597507,0.986203236932874,1.64808624289073
9552,M S WALKER INC,27145,Schmitt Sohne QbA,6.03,8.99,750,7450,44923.5,7360,71068.4,40641.06,817.33,55551.82,26144.9,36.7883616347068,0.987919463087248,1.58198715594288
516,BANFI PRODUCTS CORP,23712,Bell'Agio Chianti Flask,6.8,9.99,750,6596,44852.8,6594,68464.06,37729.96,732.77,8510.41,23611.26,34.4870870935787,0.999696785930867,1.52641663396711
3664,WILLIAM GRANT & SONS INC,8660,Drambuie Liqueur,9.69,12.99,375,4620,44767.8,4511,56149.89,31423.79,1770.99,30234.42,11382.09,20.2709034692677,0.976406926406926,1.25424724913889
2242,DELICATO VINEYARDS INC,25524,Z Alexander Brown Uncaged Ca,13.24,19.99,750,3380,44751.2,2996,45340.04,21870.61,333.83,7982.65,588.840000000004,1.29871963059583,0.886390532544379,1.01315808291174
4425,MARTIGNETTI COMPANIES,21735,Millet Roger Sancerrre,17.56,25.99,750,2548,44742.88,1637,41673.63,23914.61,181.78,144929.24,-3069.25,-7.36496916635292,0.642464678178964,0.931402493536402
10754,PERFECTA WINES,12478,Commanderie Bargmn Prov Rose,10.96,16.99,750,4069,44596.24,4239,79948.61,32883.53,473.12,28720.52,35352.37,44.2188675950714,1.04177930695503,1.79272086615374
4950,LATITUDE BEVERAGE COMPANY,16320,Ninety+Cellars Lot 42 Pnt Gr,5.84,8.99,750,7634,44582.56,7395,69633.05,28070.6,825.48,1610,25050.49,35.9750003769762,0.968692690594708,1.56188989595932
12546,JIM BEAM BRANDS COMPANY,6670,Pinnacle Pineapple Vodka,7.24,9.99,750,6151,44533.24,6113,65138.87,49487.74,4818.69,123880.97,20605.63,31.6333857188496,0.993822142741018,1.46270224219033
516,BANFI PRODUCTS CORP,22079,C Y Toro Casa Diblo Cab Svgn,4.59,9.99,750,9700,44523,8665,78070.79,35686.22,966.11,8510.41,33547.79,42.970988253097,0.893298969072165,1.75349347528244
2000,SOUTHERN WINE & SPIRITS NE,19453,Wente Southern Hill Cab Svgn,9.65,16.99,750,4612,44505.8,4557,65096.43,36346.59,506.31,19016.59,20590.63,31.6309665522364,0.988074588031223,1.46265048600407
10754,PERFECTA WINES,2289,Whistle Pig Boss Hog Rye,239.19,298.99,750,186,44489.34,37,11062.63,8371.72,29.17,28720.52,-33426.71,-302.158799489814,0.198924731182796,0.248657993128242
1392,CONSTELLATION BRANDS INC,28579,R M Woodbridge Merlot Cal,3.24,7.99,750,13731,44488.44,13525,78535.47,27990.29,1512.34,79528.99,34047.03,43.3524240702959,0.984997451023232,1.76530060393217
9165,ULTRA BEVERAGE COMPANY LLP,25699,Havens Merlot Napa 13,12.9,19.99,750,3448,44479.2,1973,39440.27,18930.53,219.85,68054.7,-5038.93000000001,-12.7761042203819,0.572215777262181,0.886712665695426
9552,M S WALKER INC,31160,Monsanto Chianti Clsc RSV,13.24,21.99,750,3357,44446.68,3290,72431.1,39440.11,365.7,55551.82,27984.42,38.6359174443022,0.980041703902294,1.62961778022565
5992,MCCORMICK DISTILLING CO,2912,Platte Valley KY Moonshine,12.87,16.99,750,3453,44440.11,3346,56848.54,45889.99,2638.6,1567.85,12408.43,21.8271744533809,0.969012452939473,1.27921690562872
4425,MARTIGNETTI COMPANIES,44072,Bogle Russian River Pnt Nr,7.23,10.99,750,6145,44428.35,6072,68625.28,37413,674.98,144929.24,24196.93,35.2594991233551,0.988120423108218,1.54462814846826
12546,JIM BEAM BRANDS COMPANY,5489,DeKuyper Hot Damn Cinnamon,7.57,9.99,750,5869,44428.33,5789,60202.11,44493.25,4562.73,123880.97,15773.78,26.2013740049975,0.986369057761118,1.355038778185
4425,MARTIGNETTI COMPANIES,13963,Yellow Tail Pnt Nr,6.75,9.99,1500,6581,44421.75,6624,70965.76,41830,1478.8,144929.24,26544.01,37.4039677726273,1.00653396140404,1.5975453465926
17035,PERNOD RICARD USA,419,Absolut Citron,15.99,21.99,1000,2778,44420.22,2811,58151.89,35290.92,2951.55,123780.22,13731.67,23.6134543520426,1.01187904967603,1.30913106688801
4425,MARTIGNETTI COMPANIES,18951,Caymus Conundrum Red,12.07,17.99,750,3679,44405.53,3529,80228.71,37218.61,393.11,144929.24,35823.18,44.6513224505292,0.959228051100843,1.80672790078173
7153,PINE STATE TRADING CO,14184,Ch M Vert Lussac St Emilion,8.72,14.99,750,5092,44402.24,5341,73899.59,40086.09,593.76,15884.82,29497.35,39.9154447270952,1.04890023566379,1.66432121442522
8112,MOET HENNESSY USA INC,1523,Hennessy XO Cognac/Glass Pak,149.25,199.99,750,297,44327.25,263,42697.37,23058.59,207.19,48347.26,-1629.88,-3.81728429643324,0.885521885521886,0.963230744068265
90032,LABELLE VYDS AND WINERY,12111,LaBelle Winery Cranberry,10.73,15.99,750,4131,44325.63,4004,64023.96,39495.3,444.36,778.25,19698.33,30.7671221836325,0.969256838537884,1.44440045183791
4425,MARTIGNETTI COMPANIES,23129,Sensi 18K Prosecco,12.24,19.99,750,3620,44308.8,3352,66119.48,37177.14,372.63,144929.24,21810.68,32.9867688009646,0.925966850828729,1.49224262448994
4425,MARTIGNETTI COMPANIES,25036,Albola Pinot Grigio,7.53,10.99,750,5883,44298.99,5789,64481.99,34868.93,643.5,144929.24,20183,31.3002126640322,0.984021757606663,1.4556085815952
9165,ULTRA BEVERAGE COMPANY LLP,44620,A to Z Ore Chard,10.73,15.99,750,4124,44250.52,3741,51823.43,25559.45,416.41,68054.7,7572.91,14.6129077137503,0.907129000969932,1.17113719793575
4425,MARTIGNETTI COMPANIES,44854,Duckhorn Merlot Napa,35.37,52.99,750,1250,44212.5,1223,62739.77,39464.29,135.54,144929.24,18527.27,29.53034415013,0.9784,1.41905049476958
8673,STE MICHELLE WINE ESTATES,46098,Ch Ste Michelle Rsl Dry Colu,6.03,8.99,750,7325,44169.75,7205,69809.95,34623.63,802.59,15919.7,25640.2,36.7285752245919,0.983617747440273,1.58049230525416
17031,FLAG HILL WINERY & VINEYARD,2083,Flag Hill Straight Bourbon,31.49,39.99,750,1400,44086,1385,55386.15,43029.24,1091.99,1573.31,11300.15,20.4024832923032,0.989285714285714,1.2563206006442
9165,ULTRA BEVERAGE COMPANY LLP,3346,Nautical Gin,25.57,32.99,750,1723,44057.11,1168,33745.32,19088.38,920.45,68054.7,-10311.79,-30.5576891847521,0.677887405687754,0.765944929206659
1590,DIAGEO CHATEAU ESTATE WINES,8233,Beaulieu Cab Svgn Rutherford,17.31,24.99,750,2541,43984.71,2302,54922.98,28468.2,1813.27,7259.75,10938.27,19.9156527923285,0.905942542306179,1.24868346295792
9165,ULTRA BEVERAGE COMPANY LLP,4283,Hochstadter's Slow and Low,13.84,20.99,750,3175,43942,2834,57674.66,45762.5,2234.6,68054.7,13732.66,23.8105608251527,0.89259842519685,1.31251786445769
6213,MHW LTD,5378,Galliano L'Autentico Liqueur,20.15,25.99,750,2180,43927,2340,61586.6,49597.16,1845.38,9621.58,17659.6,28.6744194353967,1.07339449541284,1.40202153572973
4425,MARTIGNETTI COMPANIES,37071,Caymus Conundrum White,11.56,16.99,750,3798,43904.88,3359,76554.41,43386.95,373.01,144929.24,32649.53,42.6487905791449,0.884412848867825,1.74364239237187
660,SAZERAC NORTH AMERICA INC.,2149,Canadian Ltd Traveler,5.34,6.99,750,8219,43889.46,8203,61361.97,47950.01,6467.42,17932.33,17472.51,28.4744932406831,0.998053291154642,1.39810264241118
8004,SAZERAC CO INC,5090,El Charro Silver Tequila,10.23,12.99,750,4290,43886.7,4080,54853.2,41520.17,3216.26,50293.62,10966.5,19.9924525825294,0.951048951048951,1.24988208272666
12546,JIM BEAM BRANDS COMPANY,4414,Cruzan Pineapple Rum,7.93,9.99,750,5527,43829.11,5422,54571.78,34488.76,4271.77,123880.97,10742.67,19.6853941725925,0.981002352089741,1.24510353963382
4425,MARTIGNETTI COMPANIES,11456,Burgess Cab Svgn Napa,22.72,35.99,750,1926,43758.72,1856,66261.44,48955.3,205.21,144929.24,22502.72,33.9605055368552,0.963655244029076,1.51424538926184
4425,MARTIGNETTI COMPANIES,2652,Michter's American Whiskey,32.55,44.99,750,1344,43747.2,943,38089.57,31438.22,743.67,144929.24,-5657.63000000001,-14.8534887634594,0.701636904761905,0.870674466022968
28750,SMOKY QUARTZ DISTILLERY LLC,1714,Smoky Quartz V5 Bourbon,22.04,27.99,375,1984,43727.36,1560,43664.4,30705.03,611.51,342.65,-62.9600000000064,-0.1441906908145,0.786290322580645,0.998560169193841
4425,MARTIGNETTI COMPANIES,450,Vincent Van Gogh Double Esp,19.52,24.99,750,2238,43685.76,2075,51854.25,37584.96,1635.3,144929.24,8168.49,15.7527878621328,0.927167113494191,1.18698289785962
12546,JIM BEAM BRANDS COMPANY,1698,Knob Creek 2001 Bourbon,95.58,129.99,750,457,43680.06,207,26907.93,24178.14,163.34,123880.97,-16772.13,-62.3315505875034,0.452954048140044,0.616023192275835
11567,CAMPARI AMERICA,5128,Carolans Irish Cream,8.98,11.49,750,4860,43642.8,4870,61104.3,45915.52,3839.28,20964.81,17461.5,28.576548622601,1.00205761316872,1.40010036019687
1392,CONSTELLATION BRANDS INC,26456,Ravenswood Vntnrs Blnd Chard,4.5,7.99,750,9690,43605,10153,74008.87,28195.16,1134.62,79528.99,30403.87,41.081386595958,1.04778121775026,1.69725650728128
7245,PROXIMO SPIRITS INC.,8642,Jose Cuervo RTD Pink Lemonad,12.49,15.99,1750,3491,43602.59,2951,40148.49,27282.95,5423.86,38994.78,-3454.1,-8.60331235371492,0.845316528215411,0.920782228762099
1392,CONSTELLATION BRANDS INC,8455,R Mondavi Fume Bl Napa Vly,10.88,16.99,750,4005,43574.4,2882,44623.18,27092.46,319.79,79528.99,1048.78,2.35030313841371,0.71960049937578,1.024068719248
1655,FABRIZIA SPIRITS LLC,5669,Fabrizia Blood Orange,13.38,16.99,750,3254,43538.52,2738,47194.62,33598.45,2158.26,1824.89,3656.09999999999,7.74685758673339,0.841425937307929,1.08397391551206
7153,PINE STATE TRADING CO,6081,Kinky Blue Liqueur,1.46,1.99,50,29741,43421.86,29607,58917.93,20546.75,1536.46,15884.82,15496.07,26.3011107145142,0.995494435291349,1.35687255221218
9165,ULTRA BEVERAGE COMPANY LLP,8262,Metcalfe's Vermont Maple,15.82,21.99,750,2744,43410.08,2741,60193.59,47066.59,2161.15,68054.7,16783.51,27.8825536074522,0.998906705539359,1.38662702303244
480,BACARDI USA INC,8130,Bacardi Superior Rum,0.93,1.29,50,46658,43391.94,46626,60147.54,14742.12,2435.55,89286.27,16755.6,27.8574984114064,0.999314158343692,1.38614544544448
1587,VINEYARD BRANDS INC,19934,Perrin Cotes du Rhone RSV Rg,6.7,9.99,750,6464,43308.8,6453,64958.47,31049.35,718.77,6070.09,21649.67,33.3284789497043,0.998298267326733,1.49989078432097
17035,PERNOD RICARD USA,2648,Chivas Regal,12.21,16.49,375,3546,43296.66,3529,57595.21,41823.45,1382.21,123780.22,14298.55,24.8259360457232,0.995205865764241,1.33024602821557
480,BACARDI USA INC,5560,Bacardi Mojito Cocktail,12.79,15.99,1750,3385,43294.15,3418,59087.82,45343.02,6283.62,89286.27,15793.67,26.7291465483073,1.00974889217134,1.36479917032671
10754,PERFECTA WINES,37312,Salmon Run NY Pnt Nr,7.99,11.99,750,5417,43281.83,4613,67373.07,42422.5,511.45,28720.52,24091.24,35.757966795932,0.851578364408344,1.55661324856181
9552,M S WALKER INC,8135,Choco Lat Liqueur,8.45,10.99,750,5121,43272.45,5135,56433.65,41696.06,4047.62,55551.82,13161.2,23.3215466304235,1.00273384104667,1.30414732699443
12546,JIM BEAM BRANDS COMPANY,5228,DeKuyper Wh Cr de Menthe,7.02,8.99,750,6155,43208.1,6170,55468.3,37578.2,4862.01,123880.97,12260.2,22.1030750897359,1.00243704305443,1.28374772322782
9165,ULTRA BEVERAGE COMPANY LLP,41530,Septima Malbec Mendoza,5.84,9.99,750,7397,43198.48,7286,69163.14,28961.66,813.07,68054.7,25964.66,37.5411816178386,0.984993916452616,1.60105494452583
2000,SOUTHERN WINE & SPIRITS NE,38946,Bully Hill Sweet Walter Rd,5.59,8.99,750,7711,43104.49,7522,70914.78,35615.02,837.45,19016.59,27810.29,39.2164933741598,0.975489560368305,1.64518313521399
3664,WILLIAM GRANT & SONS INC,4764,Flor de Cana Gran Rsv Rum,14.81,23.99,750,2910,43097.1,2858,58883.42,40308.49,2252.14,30234.42,15786.32,26.8094482283808,0.98213058419244,1.36629657215915
3252,E & J GALLO WINERY,17875,Darkhorse Chard,5.44,7.99,750,7922,43095.68,7384,58998.16,24896.84,823.99,61966.91,15902.48,26.9541965376547,0.932087856601868,1.36900403938399
7245,PROXIMO SPIRITS INC.,8442,1800 Silver Tequila,9.32,14.49,375,4624,43095.68,4550,63983.5,51364.62,1781.27,38994.78,20887.82,32.6456352028257,0.983996539792388,1.48468477582904
4425,MARTIGNETTI COMPANIES,28092,Cline Ancient Vin Znfdl,9.67,14.99,750,4456,43089.52,4360,67115.4,38794.81,484.01,144929.24,24025.88,35.7978645735554,0.978456014362657,1.55758059036165
4425,MARTIGNETTI COMPANIES,21317,Bartenura Moscato,9.33,13.99,750,4618,43085.94,4564,63850.36,30456.23,508.66,144929.24,20764.42,32.520443111049,0.988306626245128,1.48193030023251
12546,JIM BEAM BRANDS COMPANY,2159,Connemara Irish Whiskey,30.53,39.99,750,1410,43047.3,1295,54672.05,45184.3,1021.47,123880.97,11624.75,21.2626927287343,0.918439716312057,1.27004597268586
3960,DIAGEO NORTH AMERICA INC,2568,Lagavulin 8Yr 200th Ltd Edtn,46.76,64.99,750,920,43019.2,495,32170.05,22551.53,390.06,257032.07,-10849.15,-33.7243802853897,0.53804347826087,0.747806793245807
3960,DIAGEO NORTH AMERICA INC,1489,Crown Royal Cornerstone Blnd,47.99,59.99,750,896,42999.04,859,51531.41,25435.76,676.77,257032.07,8532.37,16.5576102031751,0.958705357142857,1.19843163940404
8004,SAZERAC CO INC,2686,AnCnoc 12 Yr Old Scotch,26.8,37.99,750,1602,42933.6,1517,58483.83,49649.11,1196.82,50293.62,15550.23,26.5889391990914,0.946941323345818,1.36219254849349
653,STATE WINE & SPIRITS,12697,Tapiz Malbec Mendoza,7.79,11.99,750,5509,42915.11,5303,63582.97,21102.4,593.9,8014.98,20667.86,32.5053390868656,0.962606643673988,1.48159867235573
17035,PERNOD RICARD USA,3617,Olmeca Altos Reposado,15.82,21.99,750,2712,42903.84,2972,65354.28,54007.44,2344.22,123780.22,22450.44,34.3519047260562,1.09587020648968,1.5232734412584
3252,E & J GALLO WINERY,18107,Barefoot Cellars Pink Moscat,3.22,6.29,750,13320,42890.4,13445,78936.15,37582.85,1498.61,61966.91,36045.75,45.6644389167701,1.00938438438438,1.84041533769795
9165,ULTRA BEVERAGE COMPANY LLP,7986,Sapling Vermont Maple Liquer,22.38,29.99,750,1915,42857.7,1870,55069.3,43009.42,1474.58,68054.7,12211.6,22.1749686304347,0.976501305483029,1.28493362919615
9165,ULTRA BEVERAGE COMPANY LLP,38549,Stemmari Nero D'Avola,4.82,6.99,750,8884,42820.88,8782,66708.18,25524.74,980.79,68054.7,23887.3,35.8086519524292,0.988518685276902,1.55784234233393
480,BACARDI USA INC,4102,Bacardi Raspberry Rum,10.93,13.99,750,3917,42812.81,3381,36626.19,21730.01,2663.1,89286.27,-6186.62,-16.8912464004582,0.863160582078121,0.855496053634415
4425,MARTIGNETTI COMPANIES,10239,Cannonball Cab Svgn Cal,9.08,14.99,750,4712,42784.96,4842,71724.58,38013.49,538.58,144929.24,28939.62,40.3482599688977,1.02758913412564,1.67639703297607
3924,HEAVEN HILL DISTILLERIES,8828,Lunazul Blanco Tequila,12.4,16.99,750,3444,42705.6,2886,40011.14,29436.86,2274.71,14069.87,-2694.46000000001,-6.7342745045505,0.837979094076655,0.936906166872729
9165,ULTRA BEVERAGE COMPANY LLP,5102,Brinley Shipwreck Coconut Cr,19.22,24.99,750,2220,42668.4,1799,36697.01,25517.53,1417.81,68054.7,-5971.39,-16.2721431528073,0.81036036036036,0.860051232293688
4425,MARTIGNETTI COMPANIES,15232,Flowers Pnt Nr Sonoma Coast,29.99,49.99,750,1422,42645.78,1607,75763.93,39446.67,178.88,144929.24,33118.15,43.7122915878308,1.13009845288326,1.77658680413396
4425,MARTIGNETTI COMPANIES,21004,Castle Rock Pnt Nr Carneros,5.19,7.99,750,8197,42542.43,8151,65126.49,17354.28,913.25,144929.24,22584.06,34.6772258108797,0.994388190801513,1.53085966175416
3960,DIAGEO NORTH AMERICA INC,3315,Smirnoff Sorbet Rasp/Pomegra,0.74,0.99,50,57430,42498.2,55546,54990.54,12829.41,2900.9,257032.07,12492.34,22.7172528220309,0.967194845899356,1.29394986140589
653,STATE WINE & SPIRITS,38772,Rob Stuart Big Fire Pnt Nr,10.96,17.99,750,3868,42393.28,3739,64140.61,36208.86,415.38,8014.98,21747.33,33.9057112179008,0.96664943123061,1.5129900304954
3960,DIAGEO NORTH AMERICA INC,825,Johnnie Walker Black Label,29.99,41.99,1000,1413,42375.87,1446,60717.54,31324.54,1518.3,257032.07,18341.67,30.2081902527672,1.02335456475584,1.43283288343107
7153,PINE STATE TRADING CO,10579,High Note Malbec Mendoza,6.62,9.99,750,6397,42348.14,5485,59715.35,31844.58,609.53,15884.82,17367.21,29.0833261464598,0.857433171799281,1.41010561502819
7239,REMY COINTREAU USA INC,4091,Mount Gay Black Barrel Rum,21.7,27.99,750,1949,42293.3,1877,52705.23,40875.45,1480.14,16978.67,10411.93,19.7550224142841,0.963057978450488,1.24618391092679
7153,PINE STATE TRADING CO,25711,Alexander Vly Vyd Cab Svgn,9.73,16.99,750,4346,42286.58,3918,63030.82,23640.44,437.89,15884.82,20744.24,32.9112646797233,0.901518637827888,1.49056319995611
3252,E & J GALLO WINERY,13489,Don Miguel Gascon Malbec Rsv,12.83,18.99,750,3295,42274.85,3234,61413.66,33916.14,359.53,61966.91,19138.81,31.1637671488721,0.981487101669196,1.45272330948543
7240,"PREMIUM PORT WINES, INC.",8265,Cockburns Fine Ruby Port,6.89,9.99,750,6126,42208.14,6058,60519.42,36123.84,672.13,301.2,18311.28,30.2568663083684,0.988899771465883,1.43383290521686
7245,PROXIMO SPIRITS INC.,4366,Kracken Black Rum,14.81,19.99,750,2846,42149.26,2174,38626.26,29042.67,1713.67,38994.78,-3523.00000000001,-9.12073806783263,0.763879128601546,0.916416088918287
12546,JIM BEAM BRANDS COMPANY,3367,Pinnacle Pomegranate Vodka,7.57,10.99,750,5567,42142.19,5434,58063.66,40339.26,4282.27,123880.97,15921.47,27.4207137476349,0.976109215017065,1.37780357404302
6785,PALM BAY INTERNATIONAL INC,43365,Cavit Riesling Trentino,6.89,9.99,1500,6112,42111.68,6215,68002.49,37987.72,1389.14,13605.41,25890.81,38.0733264326056,1.01685209424084,1.61481303999271
9819,TREASURY WINE ESTATES,23523,19 Crimes Cab Svgn,6.57,9.99,750,6407,42093.99,6158,63682.42,31208.87,685.87,14836.57,21588.43,33.9001407295765,0.961136257218667,1.5128625250303
1392,CONSTELLATION BRANDS INC,6329,R M Woodbridge Wh Znfdl Cal,6.2,8.99,1500,6772,41986.4,6750,68419.5,36362.52,1509.6,79528.99,26433.1,38.633868999335,0.996751329001772,1.6295633824286
4425,MARTIGNETTI COMPANIES,25508,Sbragia Zin Ginos Vyd- Dry C,12.24,17.99,750,3422,41885.28,1812,32597.88,12449.08,202.41,144929.24,-9287.4,-28.490809831805,0.529514903565167,0.778265777380502
